kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,limbdark_coeff1,limbdark_coeff2,limbdark_coeff3,limbdark_coeff4,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,dutycycle_post,dataspan_post,timeout01p5,timeout02p0,timeout02p5,timeout03p0,timeout03p5,timeout04p5,timeout05p0,timeout06p0,timeout07p5,timeout09p0,timeout10p5,timeout12p0,timeout12p5,timeout15p0,timeoutsumry,cdppslplong,cdppslpshrt,KIC,Gaia,Teff,e_Teff,D,E_D,e_D,R*,E_R*,e_R*,AV,Evol,Bin,dist_DR25,dist_DR25_err1,dist_DR25_err2,radius_DR25,radius_DR25_err1,radius_DR25_err2
11655859,2MASS J19135138+4942182,3740,60.0,-60.0,4.755,0.039,-0.021,-0.1,0.1,-0.1,0.496,0.027000000000000003,-0.027000000000000003,0.64,0.018,-0.018,5.985,0.9882,-0.5801,DSEP,15.132,0.5204,0.664,-0.5093,0.142,266.815,1.844,-1.823,0,0,1,011/011655/011655859/dv/kplr011655859-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,288.46411,49.705078,11111111111111111,PHO2,PHO2,PHO2,12.834,0.024,12.148,0.031,11.952,0.023,0.8699,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,321.319,293.146,280.119,263.642,252.143,231.786,223.16,210.525,197.79,189.848,181.734,175.69400000000005,173.997,167.185,0.095,0.009000000000000001,-0.011,0.8687,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.24771,-0.55078,11655859,2132688452037754880,3741,131,266.815,1.844,1.823,0.64,0.018,0.018,0.061,0,0,184.03,12.78,-14.6,0.489,0.023,-0.035
11702167,2MASS J19023254+4949218,3466,44.0,-44.0,4.914,0.046,-0.035,-0.1,0.1,-0.1,0.345,0.037000000000000005,-0.045,0.488,0.014,-0.014,12.41,3.004,-1.813,DSEP,15.052,0.444,0.7752,-0.5137,0.1091,155.953,0.898,-0.89,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.63559,49.822739,11111110111011101,PHO2,PHO2,PHO2,12.504,0.022,11.854,0.029,11.665,0.023,0.6953,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,349.05300000000005,318.007,304.834,287.607,278.949,261.682,253.642,242.021,230.98,222.401,217.544,214.671,214.025,211.215,0.035,0.008,-0.009000000000000001,0.6953,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.12812,-0.46594,11702167,2132142235276524416,3466,121,155.953,0.898,0.89,0.488,0.014,0.014,0.036,0,0,99.49,11.06,-12.29,0.34,0.033,-0.037000000000000005
11714250,2MASS J19304123+4951065,3662,132.0,-132.0,4.6930000000000005,0.08,-0.02,0.56,0.05,-0.3,0.5579999999999999,0.036000000000000004,-0.07200000000000001,0.482,0.013,-0.013,4.548,1.771,-0.4723,DSEP,13.646,0.6197,-0.19399999999999998,0.6051,-0.1834,70.46,0.154,-0.153,0,0,0,,q1_q17_dr25_stellar,2017-03-23,292.67184,49.85181,11111111111111111,KIC0,KIC0,KIC0,10.925,0.021,10.308,0.017,10.057,0.016,0.8731,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,108.688,96.687,91.272,85.494,82.113,76.433,74.115,70.867,67.346,65.39399999999999,63.632,62.74100000000001,62.678,62.685,0.027000000000000003,0.006999999999999999,-0.012,0.8731,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11165,-0.53623,11714250,2129841610276422272,3421,120,70.46,0.154,0.153,0.482,0.013,0.013,0.012,0,0,88.47,9.08,-16.86,0.557,0.032,-0.076
11724976,2MASS J19491456+4953482,3722,50.0,-55.0,4.788,0.035,-0.025,-0.2,0.1,-0.1,0.47100000000000003,0.028999999999999998,-0.028999999999999998,0.573,0.017,-0.017,6.8889999999999985,1.135,-0.7237,DSEP,15.8,0.5587,0.6955,-0.631,0.1972,321.878,5.378,-5.218,0,0,0,,q1_q17_dr25_stellar,2017-03-23,297.31067,49.89674,00011111111111111,PHO2,PHO2,PHO2,13.569,0.025,12.917,0.02,12.722,0.027000000000000003,0.8724,1238.002,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,447.714,396.136,370.395,344.598,327.476,298.011,285.233,267.437,248.371,234.66,224.751,215.71,213.509,202.063,0.134,0.012,-0.014,0.8724,1238.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.29619,-0.62749,11724976,2087248179084234112,3723,130,321.878,5.378,5.218,0.573,0.017,0.017,0.112,0,0,238.49,18.71,-18.71,0.458,0.025,-0.031
11802265,2MASS J18590660+5000002,3635,58.0,-65.0,4.849,0.04,-0.036000000000000004,-0.2,0.1,-0.1,0.434,0.032,-0.044000000000000004,0.588,0.017,-0.017,8.824,1.834,-1.262,DSEP,15.07,0.5338,0.7166,-0.6052,0.1751,224.551,1.153,-1.144,0,0,0,,q1_q17_dr25_stellar,2017-03-23,284.77753,50.000061,11111110111011101,PHO2,PHO2,PHO2,12.717,0.023,12.036,0.015,11.848,0.025,0.6971,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,324.425,294.9290000000001,282.513,267.085,257.301,238.857,230.881,221.222,209.372,200.047,194.43400000000003,189.522,188.398,184.154,0.065,0.01,-0.011,0.6971,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18649,-0.4974,11802265,2132321558749865728,3635,127,224.551,1.153,1.144,0.588,0.017,0.017,0.033,0,0,141.01,12.95,-15.83,0.411,0.034,-0.038
11708334,2MASS J19173729+4953150,3783,45.0,-51.0,4.782,0.033,-0.021,-0.3,0.1,-0.1,0.475,0.026000000000000002,-0.026000000000000002,0.655,0.023,-0.022,6.705,1.0,-0.6446,DSEP,15.903,0.6389,0.6052,-0.6423,0.2228,430.248,13.896,-13.086,0,0,0,,q1_q17_dr25_stellar,2017-03-23,289.4054,49.88752,11111111111111111,PHO2,PHO2,PHO2,13.711,0.024,13.078,0.036000000000000004,12.885,0.028,0.8739,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,486.216,426.306,395.469,364.621,343.898,310.052,295.592,275.101,254.655,242.067,233.011,226.683,224.691,215.011,0.146,0.01,-0.012,0.8739,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.24059,-0.68594,11708334,2132661995039667968,3783,132,430.248,13.896,13.086,0.655,0.023,0.022,0.103,0,0,262.17,17.4,-19.33,0.464,0.025,-0.03
11672056,2MASS J19464899+4944201,3820,120.0,-147.0,4.682,0.07,-0.025,0.28,0.2,-0.3,0.5820000000000001,0.045,-0.067,0.536,0.015,-0.015,4.28,1.429,-0.4178,DSEP,13.585,0.6105,-0.1286,0.5906,-0.23399999999999999,88.586,0.168,-0.168,0,0,0,,q1_q17_dr25_stellar,2017-03-23,296.70416,49.738941,11111111111111111,KIC0,KIC0,KIC0,11.045,0.022,10.339,0.029,10.194,0.021,0.8727,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,116.123,103.802,98.311,92.132,88.31299999999997,81.93,79.331,75.72399999999998,71.79,69.09899999999999,67.7,66.594,66.336,65.791,0.036000000000000004,0.006999999999999999,-0.012,0.8727,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.12766,-0.54308,11672056,2087230930495875584,3591,126,88.586,0.168,0.168,0.536,0.015,0.015,0.017,0,0,101.16,10.45,-18.29,0.5770000000000001,0.035,-0.076
11708484,2MASS J19175713+4951279,3360,84.0,-84.0,4.961,0.094,-0.077,0.0,0.2,-0.2,0.27399999999999997,0.085,-0.077,0.343,0.01,-0.01,16.38,10.11,-5.3260000000000005,DSEP,14.552,0.4347,0.7517,-0.4511,0.0807,80.885,0.212,-0.212,0,0,0,,q1_q17_dr25_stellar,2017-03-23,289.48807,49.857761,11111111111111111,PHO2,PHO2,PHO2,11.992,0.032,11.546,0.035,11.278,0.026,0.8738,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,207.637,179.357,165.418,150.768,141.385,126.457,120.565,111.09,100.334,92.476,86.38600000000002,81.135,79.524,73.142,0.01,0.013,-0.009000000000000001,0.8738,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.45645,-0.7336199999999999,11708484,2132658799584016000,3356,117,80.885,0.212,0.212,0.343,0.01,0.01,0.017,0,0,63.88,19.02,-17.29,0.287,0.07,-0.07
11668095,2MASS J19400504+4942551,3841,77.0,-92.0,4.756,0.032,-0.042,-0.1,0.2,-0.2,0.5379999999999999,0.035,-0.047,0.581,0.019,-0.019,5.755,1.014,-0.9419,DSEP,15.838,0.5658,0.5293,-0.3841,0.1106,349.47,8.369,-8.008,0,0,0,,q1_q17_dr25_stellar,2017-03-23,295.02103,49.715328,11111111111111111,PHO2,PHO2,PHO2,13.604,0.022,12.98,0.021,12.867,0.029,0.8735,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,427.148,382.31,360.2630000000001,335.98,321.228,295.543,284.762,269.931,255.095,243.417,235.963,230.495,228.93400000000003,218.894,0.162,0.018000000000000002,-0.018000000000000002,0.8735,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.21354,-0.58422,11668095,2134940801609022208,3848,135,349.47,8.369,8.008,0.581,0.019,0.019,0.058,0,0,281.16,26.45,-29.39,0.509,0.038,-0.038
11702828,2MASS J19041610+4949452,3853,85.0,-92.0,4.734,0.052000000000000005,-0.028,-0.2,0.2,-0.2,0.516,0.043,-0.043,0.566,0.016,-0.016,5.454,1.348,-0.7465,DSEP,15.833,0.5889,0.514,-0.4291,0.1518,331.532,3.117,-3.068,0,0,0,,q1_q17_dr25_stellar,2017-03-23,286.06711,49.829239,11111110111011101,PHO2,PHO2,PHO2,13.695,0.028,13.031,0.033,12.821,0.028,0.6973,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,505.959,448.023,420.674,391.478,371.543,339.485,327.144,308.396,289.79,275.897,265.818,256.969,254.47,239.781,0.162,0.016,-0.019,0.6973,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.26687,-0.61749,11702828,2132098220451291264,3853,135,331.532,3.117,3.068,0.566,0.016,0.016,0.054,0,0,294.57,30.12,-36.14,0.511,0.037000000000000005,-0.05
11651634,2MASS J19024036+4946505,3500,52.0,-62.0,4.915,0.04,-0.044,-0.1,0.1,-0.1,0.37,0.038,-0.057,0.385,0.011,-0.011,12.14,3.1,-2.06,DSEP,15.668,0.4439,0.7758,-0.5144,0.1094,157.034,0.992,-0.982,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.66821,49.780708,11111110111011101,PHO2,PHO2,PHO2,13.167,0.024,12.559,0.032,12.386,0.029,0.6972,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,463.235,404.883,375.573,347.168,329.059,295.779,281.7290000000001,260.638,237.571,221.754,209.372,201.747,199.371,186.905,0.065,0.012,-0.014,0.6972,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.34124,-0.67171,11651634,2132115709558294912,3499,122,157.034,0.992,0.982,0.385,0.011,0.011,0.036,0,0,140.64,18.06,-18.06,0.35,0.037000000000000005,-0.041
11751991,2MASS J18594760+4955416,3292,42.0,-39.0,5.079,0.05,-0.05,-0.1,0.1,-0.1,0.19399999999999998,0.039,-0.032,0.441,0.013,-0.013,29.36,9.415,-7.142,DSEP,15.376,0.4356,0.8188,-0.574,0.132,148.852,1.124,-1.11,0,0,0,,q1_q17_dr25_stellar,2017-03-23,284.9483600000001,49.928219,00011110111011101,PHO2,PHO2,PHO2,12.688,0.025,12.113,0.02,11.869000000000002,0.025,0.6641,1238.002,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,385.3730000000001,344.665,324.486,302.619,288.782,264.375,254.382,237.272,219.113,206.167,196.581,190.641,189.517,182.842,0.009000000000000001,0.008,-0.006999999999999999,0.6641,1238.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.26237,-0.59817,11751991,2132317641739706240,3293,115,148.852,1.124,1.11,0.441,0.013,0.013,0.021,0,0,62.4,11.04,-9.94,0.21,0.035,-0.029
11751992,2MASS J18594793+4955440,3517,49.0,-56.0,4.947,0.045,-0.04,-0.3,0.1,-0.1,0.327,0.042,-0.046,0.503,0.015,-0.015,14.3,3.857,-2.5340000000000003,DSEP,14.684,0.4989,0.8206,-0.6990000000000001,0.1972,149.416,0.461,-0.459,0,0,0,,q1_q17_dr25_stellar,2017-03-23,284.94971,49.928902,11111110111011101,PHO2,PHO2,PHO2,12.304,0.04,11.649,0.044,11.452,0.04,0.6970000000000001,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,286.015,257.904,245.769,230.24400000000003,220.692,203.581,195.944,184.533,172.372,162.755,156.113,151.455,149.944,142.226,0.026,0.008,-0.009000000000000001,0.6970000000000001,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2713,-0.54881,11751992,2132317641739707008,3517,123,149.416,0.461,0.459,0.503,0.015,0.015,0.021,0,0,86.27,11.15,-12.39,0.318,0.037000000000000005,-0.04
11763820,2MASS J19285668+4954432,3473,69.0,-76.0,4.88,0.06,-0.045,0.0,0.1,-0.1,0.377,0.055,-0.068,0.487,0.013,-0.013,10.58,3.785,-1.955,DSEP,13.063,0.446,0.695,-0.3749,0.0523,63.566,0.105,-0.105,0,0,0,,q1_q17_dr25_stellar,2017-03-23,292.23621,49.912022,11111111111111111,PHO2,PHO2,PHO2,10.522,0.025,9.954,0.03,9.737,0.018000000000000002,0.8733,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,83.84,75.325,71.152,66.589,64.036,59.935,58.162,55.519,52.541,50.041,48.507,47.237,47.04600000000001,45.83,0.0,0.005,-0.005,0.8733,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.19754,-0.5300199999999999,11763820,2129891878573263872,3471,121,63.566,0.105,0.105,0.487,0.013,0.013,0.011,0,0,43.93,6.1,-7.63,0.369,0.041,-0.056
11769300,2MASS J19393531+4959469,3530,80.0,-98.0,4.876,0.06,-0.049,-0.1,0.1,-0.1,0.39,0.057999999999999996,-0.07,0.47,0.014,-0.014,10.35,3.683,-2.283,DSEP,15.716,0.4534,0.7485,-0.4909,0.1045,217.91,1.523,-1.506,0,0,0,,q1_q17_dr25_stellar,2017-03-23,294.89713,49.996361,11111111111111111,PHO2,PHO2,PHO2,13.297,0.026,12.648,0.024,12.511,0.027000000000000003,0.8735,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,418.05300000000005,369.615,344.491,318.93,302.796,274.657,262.755,247.001,230.438,218.661,209.626,203.988,202.177,194.139,0.08,0.02,-0.022,0.8735,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.24589,-0.6507,11769300,2135135896202430208,3530,124,217.91,1.523,1.506,0.47,0.014,0.014,0.04,0,0,161.98,26.46,-29.1,0.376,0.05,-0.056
11652051,2MASS J19034344+4943146,3608,48.0,-54.0,4.838,0.035,-0.035,-0.1,0.1,-0.1,0.441,0.027999999999999997,-0.040999999999999995,0.514,0.015,-0.015,8.472999999999999,1.631,-1.136,DSEP,15.779000000000002,0.4755,0.7165,-0.4918,0.1158,249.589,1.944,-1.919,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.93103,49.720741,11111110111011101,PHO2,PHO2,PHO2,13.333,0.026,12.699000000000002,0.029,12.526,0.026,0.6973,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,475.5630000000001,419.129,390.508,360.274,340.6330000000001,306.259,292.802,270.04200000000003,248.535,232.895,222.269,213.819,210.75,201.048,0.098,0.011,-0.012,0.6973,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.30594,-0.6807,11652051,2132091039265904512,3609,126,249.589,1.944,1.919,0.514,0.015,0.015,0.066,0,0,188.66,17.22,-19.13,0.419,0.03,-0.037000000000000005
11673664,2MASS J19491388+4943026,3787,68.0,-68.0,4.742,0.038,-0.023,-0.1,0.1,-0.1,0.514,0.028999999999999998,-0.028999999999999998,0.615,0.018,-0.018,5.61,0.9238,-0.5423,DSEP,15.738,0.5412,0.6008,-0.4492,0.1266,351.554,5.124,-4.992,0,0,0,,q1_q17_dr25_stellar,2017-03-23,297.30786,49.717411,00011111111111111,PHO2,PHO2,PHO2,13.509,0.025,12.823,0.021,12.699000000000002,0.025,0.8718,1238.002,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,411.35,359.907,332.902,305.7290000000001,288.276,258.801,247.229,229.738,209.413,194.058,183.701,175.168,172.928,162.261,0.15,0.014,-0.017,0.8718,1238.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.36549,-0.7046100000000001,11673664,2087219793639529984,3787,133,351.554,5.124,4.992,0.615,0.018,0.018,0.176,0,0,262.59,19.95,-21.95,0.505,0.024,-0.033
11764055,2MASS J19293007+4956178,3704,98.0,-109.0,4.752,0.059,-0.027000000000000003,0.0,0.1,-0.1,0.501,0.04,-0.049,0.539,0.015,-0.015,5.882999999999999,1.693,-0.7482,DSEP,15.406,0.5121,0.565,-0.3144,0.0565,226.083,1.599,-1.581,0,0,0,,q1_q17_dr25_stellar,2017-03-23,292.37531,49.938278,11111111111111111,PHO2,PHO2,PHO2,13.103,0.027000000000000003,12.402,0.034,12.178,0.024,0.8719,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,312.579,277.914,261.482,243.649,232.581,211.655,202.981,190.95,178.68200000000004,167.76,161.00799999999995,155.06,154.345,150.442,0.112,0.016,-0.021,0.8719,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25346,-0.6068899999999999,11764055,2129892668847312000,3704,130,226.083,1.599,1.581,0.539,0.015,0.015,0.043,0,0,207.99,21.8,-31.49,0.493,0.037000000000000005,-0.056
11769500,2MASS J19395938+4958263,3408,44.0,-40.0,4.923,0.046,-0.032,0.0,0.1,-0.1,0.322,0.044000000000000004,-0.04,0.474,0.013,-0.013,13.22,3.2710000000000004,-2.02,DSEP,15.550999999999998,0.44,0.7251,-0.4154,0.0674,179.439,1.287,-1.272,0,0,0,,q1_q17_dr25_stellar,2017-03-23,294.99744,49.97398,11111111111111111,PHO2,PHO2,PHO2,12.904000000000002,0.021,12.294,0.017,12.073,0.022,0.8735,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,389.111,348.771,330.39,309.556,297.523,274.411,265.855,252.29,238.819,229.333,224.776,222.085,221.05900000000003,217.197,0.044,0.009000000000000001,-0.009000000000000001,0.8735,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.13255999999999998,-0.54827,11769500,2135138610621785472,3404,119,179.439,1.287,1.272,0.474,0.013,0.013,0.031,0,0,111.89,12.18,-13.53,0.325,0.035,-0.035
11876220,2MASS J19494966+5010551,3528,47.0,-52.0,4.85,0.035,-0.032,0.0,0.1,-0.1,0.41700000000000004,0.034,-0.042,0.45,0.013,-0.013,9.084,1.923,-1.217,DSEP,15.199000000000002,0.4576,0.6724,-0.3627,0.0515,154.923,0.672,-0.669,0,0,0,,q1_q17_dr25_stellar,2017-03-23,297.45694,50.181999,11111111111111111,PHO2,PHO2,PHO2,12.724,0.023,12.128,0.035,11.91,0.033,0.8675,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,574.56,530.797,513.138,489.233,472.471,440.153,425.548,411.244,394.726,382.338,371.535,367.122,368.165,371.627,0.06,0.009000000000000001,-0.01,0.8675,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09717,-0.45409,11876220,2087259105481645824,3528,123,154.923,0.672,0.669,0.45,0.013,0.013,0.041,0,0,133.62,11.97,-14.63,0.401,0.029,-0.035
11862402,2MASS J19234056+5008308,3635,43.0,-47.0,4.849,0.03,-0.033,-0.2,0.1,-0.1,0.434,0.025,-0.037000000000000005,0.593,0.017,-0.017,8.824,1.5719999999999998,-1.107,DSEP,15.48,0.5338,0.7166,-0.6052,0.1751,269.68,1.898,-1.877,0,0,0,,q1_q17_dr25_stellar,2017-03-23,290.91901,50.141911,11111111111111111,PHO2,PHO2,PHO2,13.095999999999998,0.024,12.454,0.033,12.220999999999998,0.022,0.8736,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,353.63199999999995,317.035,298.754,279.293,266.39,243.913,233.901,219.142,202.225,189.798,180.233,173.794,171.829,163.736,0.084,0.009000000000000001,-0.011,0.8736,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.30498000000000003,-0.59322,11862402,2130039591088162816,3635,127,269.68,1.898,1.877,0.593,0.017,0.017,0.055,0,0,167.48,13.67,-15.38,0.411,0.026,-0.032
11870769,2MASS J19404465+5007589,3522,63.0,-71.0,4.848,0.05,-0.036000000000000004,0.0,0.1,-0.1,0.41100000000000003,0.043,-0.053,0.605,0.017,-0.017,9.054,2.575,-1.5519999999999998,DSEP,15.825,0.4563,0.6713,-0.3574,0.0487,309.722,3.591,-3.519,0,0,4,011/011870/011870769/dv/kplr011870769-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,295.18604,50.13303,11111111111111111,PHO2,PHO2,PHO2,13.361,0.022,12.694,0.018000000000000002,12.482,0.024,0.8489,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,621.961,581.395,569.624,549.641,541.201,521.732,513.996,508.151,504.32,502.952,505.328,508.503,510.397,524.181,0.091,0.015,-0.016,0.8366,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05108,-0.27886,11870769,2135163899389336064,3522,123,309.722,3.591,3.519,0.605,0.017,0.017,0.059,0,0,177.41,20.64,-25.23,0.4,0.04,-0.045
11858066,2MASS J19132987+5011557,3843,77.0,-84.0,4.72,0.044,-0.024,-0.1,0.2,-0.2,0.531,0.043,-0.039,0.573,0.016,-0.016,5.131,1.089,-0.5444,DSEP,14.295,0.5679,0.5036,-0.3442,0.0954,167.955,0.493,-0.491,0,0,0,,q1_q17_dr25_stellar,2017-03-23,288.37445,50.198818,11111111111111111,PHO2,PHO2,PHO2,12.130999999999998,0.029,11.45,0.031,11.317,0.021,0.8736,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,174.453,154.779,144.446,133.844,127.22,115.866,110.759,102.961,96.054,90.527,87.43700000000003,84.944,84.454,82.40100000000002,0.071,0.01,-0.012,0.8736,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.22193,-0.63977,11858066,2132913336524440448,3842,134,167.955,0.493,0.491,0.573,0.016,0.016,0.058,0,0,149.48,13.78,-15.31,0.526,0.034,-0.045
11870826,2MASS J19405162+5008197,3849,104.0,-104.0,4.755,0.059,-0.036000000000000004,-0.3,0.2,-0.2,0.498,0.046,-0.046,0.643,0.018,-0.018,5.973,1.672,-0.9048,DSEP,15.27,0.6746,0.4797,-0.5047,0.1784,327.477,3.138,-3.087,0,0,0,,q1_q17_dr25_stellar,2017-03-23,295.21509,50.138821,11111111111111111,PHO2,PHO2,PHO2,13.172,0.022,12.535,0.017,12.357,0.023,0.8734,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,313.094,280.465,265.645,247.863,237.46,219.704,212.308,201.639,189.831,181.151,177.14700000000005,174.37400000000005,173.739,171.768,0.122,0.018000000000000002,-0.02,0.8734,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.14296,-0.56095,11870826,2135163830669867520,3850,135,327.477,3.138,3.087,0.643,0.018,0.018,0.107,0,0,221.98,25.43,-28.26,0.49,0.04,-0.054000000000000006
